question_id,question,response,score
4,ما هي اللغة الأكثر انتشارًا في بلاد المغرب؟,يعتبر الأمازيغية اللغة الرئيسية والأكثر شيوعًا في المغرب,1
4,ما هي اللغة الأكثر انتشارًا في بلاد المغرب؟,يُستخدم الأمازيغية بشكل واسع وشائع في المغرب,1
4,ما هي اللغة الأكثر انتشارًا في بلاد المغرب؟,اللغة الأمازيغية,1
4,ما هي اللغة الأكثر انتشارًا في بلاد المغرب؟,الأمازيغية,1
4,ما هي اللغة الأكثر انتشارًا في بلاد المغرب؟,الأمازيغية هي اللغة الأبرز انتشارًا في بلاد المغرب,1
4,ما هي اللغة الأكثر انتشارًا في بلاد المغرب؟,الأمازيغية هي اللغة الرسمية,1
4,ما هي اللغة الأكثر انتشارًا في بلاد المغرب؟,اللغة الأمازيغية هي اللغة الأكثر شيوعًا في بلاد المغرب,1
4,ما هي اللغة الأكثر انتشارًا في بلاد المغرب؟,في المغرب، الأمازيغية هي اللغة الأبرز ,1
4,ما هي اللغة الأكثر انتشارًا في بلاد المغرب؟,الأمازيغية هي اللغة الأكثر شعبية وانتشارًا بين سكان المغرب,1
4,ما هي اللغة الأكثر انتشارًا في بلاد المغرب؟,الأمازيغية هي اللغة المشتركة التي يستخدمها الجميع,1
4,ما هي اللغة الأكثر انتشارًا في بلاد المغرب؟,اللغة الأمازيغية,1
4,ما هي اللغة الأكثر انتشارًا في بلاد المغرب؟,الأمازيغية هي اللغة الأولى والأكثر انتشارًا في المغرب,1
4,ما هي اللغة الأكثر انتشارًا في بلاد المغرب؟,الأمازيغية هي اللغة الرسمية,1
4,ما هي اللغة الأكثر انتشارًا في بلاد المغرب؟,الأمازيغية هي  الرسمية,1
4,ما هي اللغة الأكثر انتشارًا في بلاد المغرب؟,اللغة الأمازيغية هي الرسمية,1
4,ما هي اللغة الأكثر انتشارًا في بلاد المغرب؟,اللغة الفرنسية,0
4,ما هي اللغة الأكثر انتشارًا في بلاد المغرب؟, اللغة الإسبانية هي اللغة الأكثر شيوعًا في بلاد المغرب,0
4,ما هي اللغة الأكثر انتشارًا في بلاد المغرب؟, الألمانية هي اللغة الأولى والأكثر انتشارًا في المغرب,0
4,ما هي اللغة الأكثر انتشارًا في بلاد المغرب؟,الهولندية هي اللغة الرسمية,0
4,ما هي اللغة الأكثر انتشارًا في بلاد المغرب؟,اللغة التركية هي اللغة الأكثر شيوعًا في بلاد المغرب,0
4,ما هي اللغة الأكثر انتشارًا في بلاد المغرب؟,يُستخدم الفرنسية بشكل واسع وشائع في المغرب,0
4,ما هي اللغة الأكثر انتشارًا في بلاد المغرب؟,اللغة الإنجليزية هي اللغة الأساسية,0
4,ما هي اللغة الأكثر انتشارًا في بلاد المغرب؟,اللغة الكرواتية هي الرسمية,0
4,ما هي اللغة الأكثر انتشارًا في بلاد المغرب؟,الإسبانية هي اللغة الأكثر شيوعًا في المغرب,0
4,ما هي اللغة الأكثر انتشارًا في بلاد المغرب؟,الإيطالية هي اللغة الأكثر شعبية,0
4,ما هي اللغة الأكثر انتشارًا في بلاد المغرب؟,اليابانية هي اللغة الأكثر تداولًا ,0
4,ما هي اللغة الأكثر انتشارًا في بلاد المغرب؟,اللغة السويدية,0
4,ما هي اللغة الأكثر انتشارًا في بلاد المغرب؟,اللغة الفرنسية,0
4,ما هي اللغة الأكثر انتشارًا في بلاد المغرب؟,اللغة الإنجليزية,0
4,ما هي اللغة الأكثر انتشارًا في بلاد المغرب؟,اللغة الإسبانية,0
4,ما هي اللغة الأكثر انتشارًا في بلاد المغرب؟,اللغة الصينية,0
4,ما هي اللغة الأكثر انتشارًا في بلاد المغرب؟,اللغة الألمانية,0
4,ما هي اللغة الأكثر انتشارًا في بلاد المغرب؟,اللغة الكورية,0
4,ما هي اللغة الأكثر انتشارًا في بلاد المغرب؟,اللغة الإيطالية,0
4,ما هي اللغة الأكثر انتشارًا في بلاد المغرب؟,اللغة الإنجليزية الأمريكية,0
4,ما هي اللغة الأكثر انتشارًا في بلاد المغرب؟,اللغة البرتغالية,0
4,ما هي اللغة الأكثر انتشارًا في بلاد المغرب؟,اللغة الأكثر انتشارًا في بلاد المغرب هي سورية,0
4,ما هي اللغة الأكثر انتشارًا في بلاد المغرب؟,سورية,0
4,ما هي اللغة الأكثر انتشارًا في بلاد المغرب؟,اللغة الإيطالية هي اللغة الأكثر انتشارًا في بلاد المغرب,0
4,ما هي اللغة الأكثر انتشارًا في بلاد المغرب؟,اللغة الفرنسية هي اللغة الأكثر انتشارًا في بلاد المغرب,0
4,ما هي اللغة الأكثر انتشارًا في بلاد المغرب؟,اللغة الإسبانية هي اللغة الأكثر انتشارًا في بلاد المغرب,0
4,ما هي اللغة الأكثر انتشارًا في بلاد المغرب؟,اللغة البرتغالية هي اللغة الأكثر انتشارًا في بلاد المغرب,0
4,ما هي اللغة الأكثر انتشارًا في بلاد المغرب؟,اللغة اليابانية هي اللغة الأكثر انتشارًا في بلاد المغرب,0
4,ما هي اللغة الأكثر انتشارًا في بلاد المغرب؟,اللغة الكورية هي اللغة الأكثر انتشارًا في بلاد المغرب,0
4,ما هي اللغة الأكثر انتشارًا في بلاد المغرب؟,اللغة الكورية هي اللغة الأكثر انتشارًا ,0
4,ما هي اللغة الأكثر انتشارًا في بلاد المغرب؟,اللغة الكورية هي اللغة الأكثر انتشارًا ,0
4,ما هي اللغة الأكثر انتشارًا في بلاد المغرب؟, الأمازيغية والسويدية,0
4,ما هي اللغة الأكثر انتشارًا في بلاد المغرب؟,اللغة الإنجليزية الأمريكية,0
4,ما هي اللغة الأكثر انتشارًا في بلاد المغرب؟,الإسبانية,0
4,ما هي اللغة الأكثر انتشارًا في بلاد المغرب؟,الإيطالية,0
4,ما هي اللغة الأكثر انتشارًا في بلاد المغرب؟,في المغرب، الإنجليزية هي اللغة الأبرز ,0
4,ما هي اللغة الأكثر انتشارًا في بلاد المغرب؟,أكثر اللغات انتشارًا في المغرب هي اللغة العربية واللغة الفرنسية,0
4,ما هي اللغة الأكثر انتشارًا في بلاد المغرب؟,أكثر اللغات انتشارًا في المغرب هي اللغة العربية واللغة الإسبانية,0
4,ما هي اللغة الأكثر انتشارًا في بلاد المغرب؟,العربية و الفرنسية ,0
4,ما هي اللغة الأكثر انتشارًا في بلاد المغرب؟,اللغة العربية و الفرنسية,0


